"study","operatn","site","year","X_WGS84","Y_WGS84","Alburnus.alburnus","Blicca.bjoerkna","Aspius.aspius","Leuciscus.cephalus","Leuciscus.leuciscus","Perca.fluviatilis","Rutilus.rutilus","Sander.lucioperca","Gobio.gobio","Leuciscus.idus","Abramis.brama","Esox.lucius","Gymnocephalus.cernuus","Anguilla.anguilla"
"Wolter_Rhine","1418","NLr070",1998,4.602222,51.723056,0,0,2,0,0,18,122,2,0,26,9,0,0,1
"Wolter_Rhine","1419","NLr070",2003,4.602222,51.723056,0,0,2,0,0,44,32,17,0,81,8,1,1,16
"Wolter_Rhine","1420","NLr070",1997,4.602222,51.723056,0,0,2,1,1,19,356,0,0,75,7,1,0,16
"Wolter_Rhine","1421","NLr070",2002,4.602222,51.723056,0,0,6,0,0,11,50,3,0,21,2,1,1,47
"Wolter_Rhine","1422","NLr070",2001,4.602222,51.723056,3,0,0,0,0,45,1182,8,0,214,5,1,0,32
"Wolter_Rhine","1423","NLr070",2000,4.602222,51.723056,1,0,4,0,0,10,76,0,0,27,0,1,2,41
"Wolter_Rhine","1424","NLr070",2002,4.602222,51.723056,0,0,2,0,0,12,3,5,0,6,0,0,6,4
"Wolter_Rhine","1425","NLr070",2003,4.602222,51.723056,0,0,1,0,0,7,10,0,0,23,0,0,0,0
"Wolter_Rhine","1426","NLr070",2006,4.602222,51.723056,5,1,14,0,0,82,57,4,0,52,3,1,0,14
"Wolter_Rhine","1427","NLr070",2005,4.602222,51.723056,3,1,114,1,0,82,856,5,0,112,10,0,3,39
"Wolter_Rhine","1428","NLr070",2006,4.602222,51.723056,0,0,3,0,0,7,6,0,0,14,0,0,0,4
"Wolter_Rhine","1429","NLr070",1999,4.602222,51.723056,6,0,5,0,0,20,98,0,0,70,0,2,0,54
"Wolter_Rhine","1430","NLr070",2000,4.602222,51.723056,1,3,3,0,0,14,52,6,0,8,3,1,2,3
"Wolter_Rhine","1431","NLr070",2005,4.602222,51.723056,0,0,2,0,0,5,4,0,0,5,0,0,0,0
"Wolter_Rhine","1432","NLr070",1997,4.602222,51.723056,0,0,0,0,0,0,22,0,0,1,1,0,1,8
"Wolter_Rhine","1433","NLr070",1997,4.602222,51.723056,0,0,0,0,0,4,23,0,0,1,0,0,0,9
"Wolter_Rhine","1434","NLr070",1999,4.602222,51.723056,23,0,2,0,1,6,23,2,0,51,2,2,0,21
"Wolter_Rhine","1435","NLr070",2004,4.602222,51.723056,0,0,15,2,0,36,78,5,0,38,0,1,1,35
"Wolter_Rhine","1436","NLr070",1998,4.602222,51.723056,0,0,0,0,0,40,98,1,1,29,4,1,0,33
"Wolter_Rhine","1437","NLr070",2004,4.602222,51.723056,0,0,2,0,0,14,143,0,0,39,2,1,0,4
"Wolter_Rhine","1438","NLr070",1998,4.602222,51.723056,0,0,3,1,0,19,56,2,1,16,19,1,0,20
"Wolter_Rhine","1439","NLr070",2003,4.602222,51.723056,0,3,7,2,0,73,170,4,0,118,1,1,0,124
"Wolter_Rhine","1440","NLr070",2002,4.602222,51.723056,2,0,4,2,0,16,82,0,0,68,2,0,1,49
"Wolter_Rhine","1441","NLr070",2003,4.602222,51.723056,0,0,0,1,0,0,0,0,0,1,0,0,0,13
"Wolter_Rhine","1442","NLr076",1999,4.735,51.7525,17,0,1,0,1,8,20,2,1,34,8,0,0,1
"Wolter_Rhine","1443","NLr076",2004,4.735,51.7525,0,0,1,0,0,8,1,0,0,2,0,0,0,48
"Wolter_Rhine","1444","NLr076",2004,4.735,51.7525,5,0,0,11,0,7,16,3,0,14,1,1,0,2
"Wolter_Rhine","1445","NLr076",1998,4.735,51.7525,11,0,0,0,0,8,15,0,0,0,0,0,0,3
"Wolter_Rhine","1446","NLr076",2002,4.735,51.7525,12,0,1,1,0,25,70,1,0,33,1,3,1,7
"Wolter_Rhine","1447","NLr076",2003,4.735,51.7525,0,0,1,8,0,14,3,1,0,18,0,0,1,1
"Wolter_Rhine","1448","NLr076",1997,4.735,51.7525,8,0,1,0,0,16,78,1,0,10,0,1,0,16
"Wolter_Rhine","1449","NLr076",2001,4.735,51.7525,10,0,1,2,1,18,92,2,0,53,1,0,0,8
"Wolter_Rhine","1450","NLr076",2000,4.735,51.7525,32,0,6,6,0,10,4,1,0,19,3,1,2,7
"Wolter_Rhine","1451","NLr076",2006,4.735,51.7525,36,0,7,0,0,23,8,0,0,20,0,2,0,5
"Wolter_Rhine","1452","NLr076",2005,4.735,51.7525,0,0,7,0,0,1,3,0,0,3,0,0,0,0
"Wolter_Rhine","1453","NLr076",1997,4.735,51.7525,14,0,1,3,0,0,10,0,0,12,3,0,0,1
"Wolter_Rhine","1454","NLr100",1999,4.790556,51.801111,0,0,0,0,0,94,762,1,0,37,51,9,4,3
"Wolter_Rhine","1455","NLr100",1999,4.790556,51.801111,4,0,3,1,1,7,40,3,0,37,9,5,2,3
"Wolter_Rhine","1456","NLr100",2004,4.790556,51.801111,0,0,6,0,0,1575,3410,53,0,60,0,6,20,43
"Wolter_Rhine","1457","NLr100",2004,4.790556,51.801111,0,0,4,9,0,78,271,2,0,26,9,1,2,77
"Wolter_Rhine","1458","NLr100",1998,4.790556,51.801111,26,0,12,1,1,47,178,3,0,17,6,4,1,10
"Wolter_Rhine","1459","NLr100",1998,4.790556,51.801111,0,0,0,0,0,3,6,0,0,4,0,0,0,4
"Wolter_Rhine","1460","NLr100",2002,4.790556,51.801111,9,0,24,3,4,1004,145,6,0,26,6,2,6,18
"Wolter_Rhine","1461","NLr100",2003,4.790556,51.801111,0,0,46,0,0,2788,99,6,0,26,3,2,2,4
"Wolter_Rhine","1462","NLr100",1997,4.790556,51.801111,99,0,5,2,2,67,580,1,2,30,11,4,1,6
"Wolter_Rhine","1463","NLr100",2002,4.790556,51.801111,8,0,2,0,0,83,141,2,0,11,5,2,4,17
"Wolter_Rhine","1464","NLr100",2003,4.790556,51.801111,0,0,0,7,0,184,38,4,0,36,2,1,1,6
"Wolter_Rhine","1465","NLr100",2001,4.790556,51.801111,0,2,1,0,0,4,8,4,0,3,1,0,5,1
"Wolter_Rhine","1466","NLr100",2000,4.790556,51.801111,7,8,2,0,0,4,4,1,0,15,2,0,0,6
"Wolter_Rhine","1467","NLr100",2001,4.790556,51.801111,13,28,5,7,0,419,620,17,0,85,20,19,60,79
"Wolter_Rhine","1468","NLr100",2006,4.790556,51.801111,0,0,30,0,0,217,103,12,0,13,0,4,2,9
"Wolter_Rhine","1469","NLr100",2000,4.790556,51.801111,227,4,28,6,0,182,352,5,1,57,6,4,7,19
"Wolter_Rhine","1470","NLr100",2005,4.790556,51.801111,0,0,33,0,0,558,56,20,0,29,1,2,10,10
"Wolter_Rhine","1471","NLr100",2006,4.790556,51.801111,100,0,12,2,0,91,5,4,0,38,4,2,1,7
"Wolter_Rhine","1472","NLr100",2005,4.790556,51.801111,5,0,31,5,0,78,287,6,0,33,2,2,2,6
"Wolter_Rhine","1473","NLr105",1999,4.590278,51.809722,20,0,0,0,0,2,6,2,0,17,24,1,0,3
"Wolter_Rhine","1474","NLr105",1999,4.590278,51.809722,1,0,0,0,0,1,0,0,0,3,3,0,0,1
"Wolter_Rhine","1475","NLr105",2004,4.590278,51.809722,0,0,0,0,0,10,90,3,0,20,14,0,5,57
"Wolter_Rhine","1476","NLr105",1998,4.590278,51.809722,5,3,3,0,0,10,20,1,0,9,15,2,0,4
"Wolter_Rhine","1477","NLr105",1997,4.590278,51.809722,3,0,0,0,0,21,11,1,0,6,3,1,0,6
"Wolter_Rhine","1478","NLr105",2003,4.590278,51.809722,1,2,0,1,0,13,1,6,0,18,2,0,1,34
"Wolter_Rhine","1479","NLr105",2001,4.590278,51.809722,1,0,0,0,0,26,66,3,0,41,12,0,0,8
"Wolter_Rhine","1480","NLr105",2000,4.590278,51.809722,132,1,2,0,0,15,28,14,0,22,13,2,2,9
"Wolter_Rhine","1481","NLr105",2002,4.590278,51.809722,6,0,0,0,0,0,0,0,0,3,1,0,0,0
"Wolter_Rhine","1482","NLr105",2006,4.590278,51.809722,7,1,3,0,0,23,10,5,0,36,6,2,1,18
"Wolter_Rhine","1483","NLr105",2005,4.590278,51.809722,2,0,0,0,0,3,6,0,0,11,0,0,0,1
"Wolter_Rhine","1484","NLr105",2005,4.590278,51.809722,261,0,16,0,0,5,51,2,0,88,8,0,1,2
"Wolter_Rhine","1485","NLr105",2002,4.590278,51.809722,72,0,1,0,0,7,27,0,0,30,18,0,0,1
"Wolter_Rhine","1486","NLr116",2004,5.418333,51.821667,0,0,0,1,0,1,9,0,0,3,0,0,6,26
"Wolter_Rhine","1487","NLr116",2004,5.418333,51.821667,131,0,0,13,0,395,94967,0,24,182,381,0,16,21
"Wolter_Rhine","1488","NLr116",1997,5.418333,51.821667,0,0,0,0,0,0,5,0,0,4,0,0,1,0
"Wolter_Rhine","1489","NLr116",2003,5.418333,51.821667,0,0,0,0,0,1,2,1,0,1,0,0,2,34
"Wolter_Rhine","1490","NLr116",1997,5.418333,51.821667,0,0,0,1,0,1,11,2,0,21,9,0,5,12
"Wolter_Rhine","1491","NLr116",2002,5.418333,51.821667,7,0,0,1,0,50,253,3,0,19,0,2,5,10
"Wolter_Rhine","1492","NLr116",2003,5.418333,51.821667,0,0,0,0,0,47,51,0,2,14,0,0,7,1
"Wolter_Rhine","1493","NLr116",1997,5.418333,51.821667,0,0,0,0,0,0,1,0,0,1,1,0,0,5
"Wolter_Rhine","1494","NLr116",2001,5.418333,51.821667,1,6,0,0,0,18,40,1,0,21,0,0,7,24
"Wolter_Rhine","1495","NLr116",2002,5.418333,51.821667,1,0,0,0,0,2,3,5,0,0,2,0,2,3
"Wolter_Rhine","1496","NLr116",2000,5.418333,51.821667,0,0,0,0,0,0,2,1,0,3,0,0,1,5
"Wolter_Rhine","1497","NLr116",2001,5.418333,51.821667,2,2,0,1,1,18,55,1,3,23,1,2,10,25
"Wolter_Rhine","1498","NLr116",2000,5.418333,51.821667,3,0,0,0,0,9,110,0,0,25,0,3,0,4
"Wolter_Rhine","1499","NLr116",2005,5.418333,51.821667,0,0,0,0,0,0,2,0,0,0,0,0,0,22
"Wolter_Rhine","1500","NLr116",2006,5.418333,51.821667,1,0,0,0,0,27,4,0,0,16,0,1,9,4
"Wolter_Rhine","1501","NLr116",2005,5.418333,51.821667,0,0,0,0,0,105,266,0,0,41,0,0,18,4
"Wolter_Rhine","1502","NLr116",1999,5.418333,51.821667,36,0,0,0,0,5,65,3,0,32,3,0,5,15
"Wolter_Rhine","1503","NLr116",1999,5.418333,51.821667,4,0,0,0,0,22,31,0,0,14,1,1,6,8
"Wolter_Rhine","1504","NLr116",1998,5.418333,51.821667,7,0,0,0,0,0,5,0,0,0,2,0,1,11
"Wolter_Rhine","1505","NLr116",1998,5.418333,51.821667,82,3,1,0,1,17,66,5,0,32,7,0,1,1
"Wolter_Rhine","1506","NLr116",1997,5.418333,51.821667,0,0,0,0,0,5,83,4,3,19,13,3,0,2
"Wolter_Rhine","1507","NLr116",1998,5.418333,51.821667,41,1,2,0,0,19,82,1,0,34,5,7,0,2
"Wolter_Rhine","1508","NLr117",2004,5.421944,51.822778,0,0,0,0,0,1061,38,1,0,8,0,0,6,4
"Wolter_Rhine","1509","NLr117",2004,5.421944,51.822778,0,0,0,0,0,19,24,0,0,4,0,0,0,7
"Wolter_Rhine","1510","NLr117",2003,5.421944,51.822778,0,0,0,0,0,5,29,0,0,0,0,0,0,0
"Wolter_Rhine","1511","NLr117",1997,5.421944,51.822778,0,0,0,0,0,240,13,1,0,0,1,0,55,15
"Wolter_Rhine","1512","NLr117",2003,5.421944,51.822778,0,0,0,0,0,9,54,0,0,9,1,0,0,0
"Wolter_Rhine","1513","NLr117",2001,5.421944,51.822778,0,0,0,0,0,29,4,0,0,1,0,0,0,1
"Wolter_Rhine","1514","NLr117",2002,5.421944,51.822778,0,0,0,0,0,102,37,0,0,2,0,2,1,22
"Wolter_Rhine","1515","NLr117",2000,5.421944,51.822778,0,0,0,0,0,133,144,1,1,44,1,4,2,9
"Wolter_Rhine","1516","NLr117",2001,5.421944,51.822778,0,0,0,0,0,1,0,0,0,0,0,1,1,4
"Wolter_Rhine","1517","NLr117",2006,5.421944,51.822778,0,0,4,0,0,1173,6,0,0,35,0,0,1,1
"Wolter_Rhine","1518","NLr117",2005,5.421944,51.822778,0,0,0,0,0,80,18,1,0,4,0,0,15,4
"Wolter_Rhine","1519","NLr117",2006,5.421944,51.822778,0,0,0,0,0,7,1,0,0,3,0,0,0,2
"Wolter_Rhine","1520","NLr117",2005,5.421944,51.822778,0,0,0,0,0,13,32,0,0,12,0,0,2,11
"Wolter_Rhine","1521","NLr117",1999,5.421944,51.822778,0,0,0,0,0,210,5,0,0,6,0,0,12,0
"Wolter_Rhine","1522","NLr117",1999,5.421944,51.822778,0,0,0,0,0,101,9,0,0,11,0,2,2,4
"Wolter_Rhine","1523","NLr117",1998,5.421944,51.822778,0,0,0,0,0,61,366,2,0,14,0,1,0,10
"Wolter_Rhine","1524","NLr117",1998,5.421944,51.822778,2,0,0,0,0,34,15,0,0,1,0,0,0,0
"Wolter_Rhine","1525","NLr121",1999,4.500556,51.840278,0,0,0,0,0,0,1,0,0,4,2,0,1,2
"Wolter_Rhine","1526","NLr121",2004,4.500556,51.840278,0,0,0,0,0,2,20,0,0,9,1,0,0,4
"Wolter_Rhine","1527","NLr121",1998,4.500556,51.840278,0,0,0,0,0,3,2,1,0,3,1,0,0,1
"Wolter_Rhine","1528","NLr121",2003,4.500556,51.840278,1,0,1,0,0,8,19,2,0,51,2,0,0,9
"Wolter_Rhine","1529","NLr121",1997,4.500556,51.840278,3,0,0,0,0,2,3,0,0,3,0,0,0,8
"Wolter_Rhine","1530","NLr121",2001,4.500556,51.840278,0,0,0,0,0,7,401,0,0,147,2,0,3,4
"Wolter_Rhine","1531","NLr121",2000,4.500556,51.840278,14,1,3,0,2,3,4,0,0,16,1,0,0,6
"Wolter_Rhine","1532","NLr121",2006,4.500556,51.840278,9,0,0,0,0,5,0,0,0,9,1,1,0,0
"Wolter_Rhine","1533","NLr121",2005,4.500556,51.840278,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Wolter_Rhine","1534","NLr121",2002,4.500556,51.840278,2,1,0,0,0,3,12,0,0,32,3,1,0,4
"Wolter_Rhine","1535","NLr125",2002,5.881111,51.850556,0,0,0,0,0,9,2,0,0,10,1,4,1,3
"Wolter_Rhine","1536","NLr125",2006,5.881111,51.850556,0,1,0,0,0,0,12,0,0,2,0,0,0,0
"Wolter_Rhine","1537","NLr125",2005,5.881111,51.850556,0,0,0,0,0,4,58,2,0,0,0,0,0,1
"Wolter_Rhine","1538","NLr125",2004,5.881111,51.850556,0,0,0,2,0,0,4,0,0,8,0,0,0,1
"Wolter_Rhine","1539","NLr125",2002,5.881111,51.850556,0,0,0,0,0,6,1,0,0,1,0,1,5,18
"Wolter_Rhine","1540","NLr125",2006,5.881111,51.850556,3,0,0,1,0,1,43,1,0,13,4,1,0,0
"Wolter_Rhine","1541","NLr125",2005,5.881111,51.850556,3,1,0,0,0,7,30,2,0,2,0,0,7,3
"Wolter_Rhine","1542","NLr125",2004,5.881111,51.850556,0,0,0,2,0,4,5,1,0,8,0,0,3,3
"Wolter_Rhine","1543","NLr127",2003,5.868056,51.851111,0,0,0,5,0,1,3,0,0,0,0,0,0,2
"Wolter_Rhine","1544","NLr127",2003,5.868056,51.851111,0,0,0,11,0,8,15,0,0,2,1,0,5,2
"Wolter_Rhine","1545","NLr133",2006,6.085,51.866389,0,0,1,0,0,0,813,0,0,3,1,0,0,0
"Wolter_Rhine","1546","NLr133",2005,6.085,51.866389,0,0,0,0,0,1,73,1,0,0,0,0,0,0
"Wolter_Rhine","1547","NLr133",2004,6.085,51.866389,0,0,2,5,0,12,19,2,3,16,1,0,20,3
"Wolter_Rhine","1548","NLr133",1998,6.085,51.866389,1,0,0,0,0,5,9,22,2,0,0,0,10,11
"Wolter_Rhine","1549","NLr133",1997,6.085,51.866389,0,0,0,1,0,1,0,1,10,0,0,0,1,18
"Wolter_Rhine","1550","NLr133",2003,6.085,51.866389,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"Wolter_Rhine","1551","NLr133",2002,6.085,51.866389,1,0,2,0,0,1,198,15,1,6,0,0,9,0
"Wolter_Rhine","1552","NLr133",2001,6.085,51.866389,0,0,0,1,0,0,732,3,0,0,1,0,3,3
"Wolter_Rhine","1553","NLr133",2000,6.085,51.866389,2,1,1,1,5,18,11,18,0,19,17,0,7,0
"Wolter_Rhine","1554","NLr133",1999,6.085,51.866389,2,0,0,0,0,0,63,5,0,0,1,0,28,0
"Wolter_Rhine","1555","NLr133",2006,6.085,51.866389,0,0,0,0,0,0,96,0,0,0,0,0,0,0
"Wolter_Rhine","1556","NLr133",2005,6.085,51.866389,0,0,4,0,0,0,94,0,0,4,3,0,1,0
"Wolter_Rhine","1557","NLr133",2004,6.085,51.866389,0,0,0,0,0,0,42,0,0,2,0,1,1,0
"Wolter_Rhine","1558","NLr133",1998,6.085,51.866389,1,0,1,3,0,4,11,1,4,0,0,0,1,2
"Wolter_Rhine","1559","NLr133",2003,6.085,51.866389,0,0,2,0,0,4,57,1,2,0,2,0,24,8
"Wolter_Rhine","1560","NLr133",1997,6.085,51.866389,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"Wolter_Rhine","1561","NLr133",1999,6.085,51.866389,3,4,1,0,0,0,43,2,0,0,2,0,13,0
"Wolter_Rhine","1562","NLr133",2002,6.085,51.866389,0,1,0,0,0,0,216,1,0,0,1,0,0,0
"Wolter_Rhine","1563","NLr133",2001,6.085,51.866389,11,0,3,0,1,0,63,0,0,1,4,0,0,0
"Wolter_Rhine","1564","NLr133",2000,6.085,51.866389,4,3,1,0,2,7,7,5,0,2,16,4,28,4
"Wolter_Rhine","1565","NLr133",2001,6.085,51.866389,1,0,1,0,0,0,30,1,0,0,0,0,0,0
"Wolter_Rhine","1566","NLr136",1998,5.989167,51.868889,2,1,0,2,0,0,19,0,0,3,2,0,2,43
"Wolter_Rhine","1567","NLr136",2004,5.989167,51.868889,0,0,0,0,1,0,1,0,0,1,0,0,0,3
"Wolter_Rhine","1568","NLr136",2003,5.989167,51.868889,0,0,0,0,0,0,1,0,0,0,0,0,0,17
"Wolter_Rhine","1569","NLr136",1997,5.989167,51.868889,0,0,0,0,0,0,1,0,0,0,0,0,0,30
"Wolter_Rhine","1570","NLr136",2002,5.989167,51.868889,0,0,0,0,1,0,0,0,0,0,0,0,0,35
"Wolter_Rhine","1571","NLr136",2000,5.989167,51.868889,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wolter_Rhine","1572","NLr136",2000,5.989167,51.868889,0,0,0,1,1,0,1,0,0,2,0,0,0,0
"Wolter_Rhine","1573","NLr136",1999,5.989167,51.868889,0,5,0,2,0,2,23,1,0,1,1,1,5,111
"Wolter_Rhine","1574","NLr136",2004,5.989167,51.868889,0,0,0,0,0,0,1,0,0,4,0,0,0,8
"Wolter_Rhine","1575","NLr136",1998,5.989167,51.868889,4,0,1,0,0,0,1,0,0,1,0,0,0,0
"Wolter_Rhine","1576","NLr136",2003,5.989167,51.868889,0,0,0,0,0,0,5,0,0,0,0,0,0,2
"Wolter_Rhine","1577","NLr136",1997,5.989167,51.868889,0,0,1,0,0,0,9,0,0,0,3,0,0,33
"Wolter_Rhine","1578","NLr136",2002,5.989167,51.868889,0,0,0,1,0,0,1,0,0,1,0,0,0,57
"Wolter_Rhine","1579","NLr136",2000,5.989167,51.868889,1,3,0,1,3,0,11,1,1,10,0,0,1,5
"Wolter_Rhine","1580","NLr136",1999,5.989167,51.868889,1,0,0,0,0,0,6,1,0,0,3,0,0,1
"Wolter_Rhine","1581","NLr136",1999,5.989167,51.868889,3,0,0,0,0,0,0,0,0,0,3,0,0,0
"Wolter_Rhine","1582","NLr136",2005,5.989167,51.868889,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Wolter_Rhine","1583","NLr137",1998,5.992778,51.868889,0,1,0,0,0,3,49,2,0,0,6,1,12,3
"Wolter_Rhine","1584","NLr137",2004,5.992778,51.868889,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Wolter_Rhine","1585","NLr137",1997,5.992778,51.868889,0,0,0,0,0,0,1,0,0,1,1,0,0,1
"Wolter_Rhine","1586","NLr137",2002,5.992778,51.868889,0,12,1,0,0,6,36,12,0,3,4,1,4,1
"Wolter_Rhine","1587","NLr137",2001,5.992778,51.868889,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine","1588","NLr137",2002,5.992778,51.868889,0,0,0,0,0,1,17,1,0,1,2,2,0,0
"Wolter_Rhine","1589","NLr137",2000,5.992778,51.868889,0,2,1,0,0,3,3,3,0,2,5,1,0,0
"Wolter_Rhine","1590","NLr137",1999,5.992778,51.868889,1,7,0,0,0,6,5,2,0,0,2,0,0,4
"Wolter_Rhine","1591","NLr137",2005,5.992778,51.868889,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wolter_Rhine","1592","NLr137",2004,5.992778,51.868889,0,0,2,0,0,0,1,0,0,2,0,0,0,0
"Wolter_Rhine","1593","NLr137",1998,5.992778,51.868889,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine","1594","NLr137",1997,5.992778,51.868889,0,0,5,0,0,1,6,3,0,0,9,0,0,0
"Wolter_Rhine","1595","NLr137",2003,5.992778,51.868889,0,0,0,0,0,1,33,3,0,2,1,0,5,0
"Wolter_Rhine","1596","NLr137",2002,5.992778,51.868889,2,1,0,0,0,4,82,3,0,2,6,1,5,1
"Wolter_Rhine","1597","NLr137",2000,5.992778,51.868889,0,4,0,1,0,0,13,1,0,0,5,0,3,0
"Wolter_Rhine","1598","NLr137",1999,5.992778,51.868889,0,0,0,0,0,0,2,1,0,0,2,0,0,0
"Wolter_Rhine","1599","NLr137",2006,5.992778,51.868889,0,0,0,0,0,0,4,0,0,0,3,0,0,0
"Wolter_Rhine","1600","NLr137",2004,5.992778,51.868889,0,0,0,0,0,3,26,16,0,1,1,0,4,0
"Wolter_Rhine","1601","NLr137",2005,5.992778,51.868889,0,0,0,0,0,0,0,2,0,0,5,0,0,0
"Wolter_Rhine","1602","NLr143",2002,6.064167,51.866667,1,0,0,1,6,35,46,0,1,33,12,2,5,3
"Wolter_Rhine","1603","NLr143",2005,6.064167,51.866667,1,0,0,0,0,2,4,0,0,2,0,0,0,0
"Wolter_Rhine","1604","NLr143",2006,6.064167,51.866667,0,0,0,0,1,0,3,0,0,2,0,0,0,0
"Wolter_Rhine","1605","NLr143",2004,6.064167,51.866667,2,0,1,0,1,3,3,0,0,6,0,0,1,0
"Wolter_Rhine","1606","NLr143",1998,6.064167,51.866667,5,2,1,0,0,0,9,1,0,0,0,0,3,4
"Wolter_Rhine","1607","NLr143",1997,6.064167,51.866667,29,13,17,0,0,0,80,1,0,1,0,1,1,21
"Wolter_Rhine","1608","NLr143",2003,6.064167,51.866667,10,0,0,8,0,4,46,3,0,1,13,0,15,3
"Wolter_Rhine","1609","NLr143",2002,6.064167,51.866667,8,0,0,0,0,6,99,0,0,1,12,1,2,0
"Wolter_Rhine","1610","NLr143",2001,6.064167,51.866667,3,0,1,0,0,0,5,0,0,1,0,0,0,0
"Wolter_Rhine","1611","NLr143",2000,6.064167,51.866667,17,0,1,3,1,3,17,0,0,3,1,0,0,1
"Wolter_Rhine","1612","NLr143",1999,6.064167,51.866667,1,0,0,0,0,0,4,3,0,0,1,0,0,4
"Wolter_Rhine","1613","NLr143",2005,6.064167,51.866667,0,0,0,0,0,0,1,0,0,3,2,0,0,0
"Wolter_Rhine","1614","NLr143",2006,6.064167,51.866667,4,0,0,2,0,0,93,0,0,1,2,0,0,0
"Wolter_Rhine","1615","NLr143",2004,6.064167,51.866667,1,0,1,1,0,0,2,0,0,0,0,0,0,0
"Wolter_Rhine","1616","NLr143",1998,6.064167,51.866667,92,0,11,0,0,2,69,3,0,6,1,0,2,3
"Wolter_Rhine","1617","NLr143",2003,6.064167,51.866667,0,0,0,2,0,0,20,1,0,3,2,0,0,1
"Wolter_Rhine","1618","NLr143",1997,6.064167,51.866667,7,0,3,0,0,0,9,0,0,3,0,0,0,16
"Wolter_Rhine","1619","NLr143",1999,6.064167,51.866667,1,0,0,0,0,0,1,1,0,0,2,0,0,0
"Wolter_Rhine","1620","NLr143",2002,6.064167,51.866667,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"Wolter_Rhine","1621","NLr143",2000,6.064167,51.866667,0,2,0,1,2,0,2,0,0,1,0,0,0,1
"Wolter_Rhine","1622","NLr143",2001,6.064167,51.866667,4,0,0,1,2,0,1,0,0,0,0,0,0,0
"Wolter_Rhine","1623","NLr149",1998,5.893056,51.871667,0,0,0,0,0,0,2,0,0,0,0,0,1,2
"Wolter_Rhine","1624","NLr149",2004,5.893056,51.871667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Rhine","1625","NLr149",2003,5.893056,51.871667,2,0,0,0,0,0,1,0,0,2,0,0,0,1
"Wolter_Rhine","1626","NLr149",2001,5.893056,51.871667,0,0,0,1,0,2,0,0,0,0,0,1,0,0
"Wolter_Rhine","1627","NLr149",2002,5.893056,51.871667,0,0,0,0,0,0,0,0,0,5,1,0,0,11
"Wolter_Rhine","1628","NLr149",1999,5.893056,51.871667,0,0,0,0,0,0,1,0,0,1,1,0,0,1
"Wolter_Rhine","1629","NLr149",2005,5.893056,51.871667,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"Wolter_Rhine","1630","NLr149",2004,5.893056,51.871667,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Rhine","1631","NLr149",1998,5.893056,51.871667,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"Wolter_Rhine","1632","NLr149",1997,5.893056,51.871667,0,0,0,0,0,0,4,0,0,0,0,0,0,11
"Wolter_Rhine","1633","NLr149",2003,5.893056,51.871667,0,0,2,0,0,0,17,0,0,3,1,0,0,0
"Wolter_Rhine","1634","NLr149",2002,5.893056,51.871667,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Wolter_Rhine","1635","NLr149",1999,5.893056,51.871667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Rhine","1636","NLr149",2005,5.893056,51.871667,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wolter_Rhine","1637","NLr149",2004,5.893056,51.871667,0,0,0,0,0,2,20,0,1,4,0,0,0,7
"Wolter_Rhine","1638","NLr151",1998,5.899167,51.867222,13,0,0,4,0,20,1009,0,0,0,80,1,14,4
"Wolter_Rhine","1639","NLr151",2002,5.899167,51.867222,0,0,0,0,0,6,23,0,1,0,1,7,9,12
"Wolter_Rhine","1640","NLr151",1997,5.899167,51.867222,0,0,0,0,0,3,9,0,0,0,0,0,2,14
"Wolter_Rhine","1641","NLr151",2000,5.899167,51.867222,0,55,0,1,0,8,3,0,1,1,0,8,1,0
"Wolter_Rhine","1642","NLr151",1999,5.899167,51.867222,1,0,0,0,0,1,84,0,0,0,18,0,16,16
"Wolter_Rhine","1643","NLr151",2006,5.899167,51.867222,0,0,0,0,0,0,2,0,0,3,1,0,0,0
"Wolter_Rhine","1644","NLr151",2005,5.899167,51.867222,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"Wolter_Rhine","1645","NLr151",2004,5.899167,51.867222,0,2,0,0,0,2,28,0,0,1,4,0,2,0
"Wolter_Rhine","1646","NLr151",1998,5.899167,51.867222,2,0,1,1,0,2,20,0,0,0,2,1,1,0
"Wolter_Rhine","1647","NLr151",2003,5.899167,51.867222,0,0,0,0,0,15,0,0,3,0,0,0,67,5
